popularity,budget,revenue,original_title,cast,director,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit,revenue_category
0.690479,10000000.0,10835752.0,Danny Collins,Al Pacino|Annette Bening|Jennifer Garner|Bobby Cannavale|Christopher Plummer,Dan Fogelman,rock star|middle age,An ageing rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon.,107.0,Comedy|Drama|Music,Big Indie Pictures|ShivHans Pictures,2015-03-20,114.0,6.6,2015.0,9199995.952,9968887.454,835752.0,High
0.689579,15000000.0,3020664.0,Rock the Kasbah,Bill Murray|Zooey Deschanel|Bruce Willis|Kate Hudson|Taylor Kinney,Barry Levinson,jealousy|ex-boyfriend|afghanistan|record producer|last chance,"A washed-up music producer finds one last shot at redemption with a golden-voiced young girl in Afghanistan. However, when jealousy gets the better of a disgruntled ex-boyfriend, he decides to oppose the young star with talent of his own.",100.0,Comedy|Music|War,Shangri-La Entertainment|QED International|Dune Films|Venture Forth,2015-10-22,56.0,5.1,2015.0,13799993.93,2779009.657,-11979336.0,Medium
0.673792,1000000.0,14444999.0,"Hello, My Name Is Doris",Sally Field|Max Greenfield|Beth Behrs|Stephen Root|Natasha Lyonne,Michael Showalter,dating|middle age,A self-help seminar inspires a sixty-something woman to romantically pursue her younger co-worker.,95.0,Comedy|Drama|Romance,Red Crown Productions|Haven Entertainment,2015-11-27,87.0,6.6,2015.0,919999.5952,13289393.23,13444999.0,High
0.669351,13000000.0,1784763.0,The Vatican Tapes,Olivia Taylor Dudley|Michael PeÃ±a|Djimon Hounsou|Dougray Scott|Peter Andersson,Mark Neveldine,exorcism|anti-christ|exorcists,"In a highly secured vault deep within the walls of Vatican City, the Catholic Church holds thousands of old films and video footage documenting exorcisms/supposed exorcisms and other unexplained religious phenomena they feel the world is not ready to see. This is the first tape - Case 83-G - stolen from these archives and exposed to the public by an anonymous source.",91.0,Thriller|Horror,Lakeshore Entertainment|Lionsgate|H2F Entertainment|Pantelion Films,2015-07-24,164.0,4.5,2015.0,11959994.74,1641981.238,-11215237.0,Medium
0.661471,8000000.0,1411927.0,99 Homes,Andrew Garfield|Laura Dern|Michael Shannon|Tim Guinee|J.D. Evermore,Ramin Bahrani,florida|motel|finances|single father|mother son relationship,"After his family is evicted from their home, proud and desperate construction worker Dennis Nash tries to win his home back by striking a deal with the devil and working for Rick Carver, the corrupt real estate broker who evicted him.",112.0,Drama,Imagenation Abu Dhabi FZ|Hyde Park Entertainment|Broad Green Pictures|Noruz Films,2015-09-25,121.0,6.8,2015.0,7359996.762,1298972.268,-6588073.0,Medium
0.661163,14000000.0,12314651.0,Hot Tub Time Machine 2,Rob Corddry|Craig Robinson|Clark Duke|Adam Scott|Chevy Chase,Steve Pink,time travel|sequel|hot tub|duringcreditsstinger,"When Lou, who has become the ""father of the Internet,"" is shot by an unknown assailant, Jacob and Nick fire up the time machine again to save their friend.",93.0,Comedy,Paramount Pictures|Metro-Goldwyn-Mayer (MGM),2015-02-20,244.0,5.0,2015.0,12879994.33,11329473.94,-1685349.0,High
0.654046,4000000.0,143101.0,Manglehorn,Al Pacino|Chris Messina|Holly Hunter|Harmony Korine|Natalie Wilemon,David Gordon Green,,"AJ Manglehorn is an aging, ordinary guy in a small town. He nurses his sick cat, squeezes out a conversation with the local bank teller every Friday, and eats at the same place every day.  But there is more to Manglehorn than meets the eye: heâ€™s an ex-con who, 40 years ago, gave up the woman of his dreams for a big â€˜jobâ€™. He now obsesses daily over the choices he made. After a dramatic effort to start over, Manglehorn faces a terrifying moment and is unmasked as a guy with a very, very dark past.",97.0,Drama,Worldview Entertainment,2015-06-03,35.0,5.0,2015.0,3679998.381,131652.8621,-3856899.0,Low
0.602165,8000000.0,35991087.0,A Walk in the Woods,Robert Redford|Nick Nolte|Emma Thompson|Nick Offerman|Kristen Schaal,Ken Kwapis,hiking|backpacker|friends|appalachian trail,"After spending two decades in England, Bill Bryson returns to the U.S., where he decides the best way to connect with his homeland is to hike the Appalachian Trail with one of his oldest friends.",104.0,Drama|Adventure|Comedy,Wildwood Enterprises|Route One Films,2015-09-02,171.0,5.4,2015.0,7359996.762,33111785.47,27991087.0,High
0.599655,3300000.0,64110728.0,The Lazarus Effect,Olivia Wilde|Mark Duplass|Donald Glover|Evan Peters|Sarah Bolger,David Gelb,terror|experiment|afterlife|paranormal|violence,"Medical researcher Frank, his fiancee Zoe and their team have achieved the impossible: they have found a way to revive the dead. After a successful, but unsanctioned, experiment on a lifeless animal, they are ready to make their work public. However, when their dean learns what they've done, he shuts them down. Zoe is killed during an attempt to recreate the experiment, leading Frank to test the process on her. Zoe is revived -- but something evil is within her.",83.0,Thriller|Horror,Lionsgate|Blumhouse Productions|Chapter One Films,2015-01-29,327.0,4.9,2015.0,3035998.664,58981843.81,60810728.0,High
0.577814,35000000.0,14431253.0,Unfinished Business,Vince Vaughn|Dave Franco|James Marsden|June Diane Raphael|Sienna Miller,Ken Scott,europe|business trip,"A hard-working small business owner and his two associates travel to Europe to close the most important deal of their lives.  But what began as a routine business trip goes off the rails in every imaginable â€“ and unimaginable â€“ way, including unplanned stops at a massive sex fetish event and a global economic summit.",90.0,Comedy,Studio Babelsberg|Regency Enterprises|Escape Artists|New Regency Pictures,2015-03-05,241.0,4.9,2015.0,32199985.83,13276746.92,-20568747.0,High
0.570744,2000000.0,45431.0,Lost River,Christina Hendricks|Saoirse Ronan|Eva Mendes|Matt Smith|Iain De Caestecker,Ryan Gosling,underworld|lost city,"A single mother is swept into a dark underworld, while her teenage son discovers a road that leads him to a secret underwater town.",95.0,Fantasy|Thriller,Bold Films|Marc Platt Productions|Phantasma,2015-04-08,129.0,5.7,2015.0,1839999.19,41796.50161,-1954569.0,Low
0.532205,100000.0,42664410.0,The Gallows,Cassidy Gifford|Ryan Shoos|Pfeifer Brown|Reese Mishler|Price T. Morgan,Travis Cluff|Chris Lofing,gallows|high school|tragedy|hanging|found footage,"20 years after a horrific accident during a small town school play, students at the school resurrect the failed show in a misguided attempt to honor the anniversary of the tragedy - but soon discover that some things are better left alone.",87.0,Horror|Thriller,New Line Cinema|Blumhouse Productions|Management 360|Tremendum Pictures,2015-07-10,247.0,5.0,2015.0,91999.95952,39251239.93,42564410.0,High
0.524315,10000000.0,3334927.0,By the Sea,Angelina Jolie|Brad Pitt|MÃ©lanie Laurent|Melvil Poupaud|Niels Arestrup,Angelina Jolie,france|hotel|1970s|grief|travel,"Set in France during the mid-1970s, Vanessa, a former dancer, and her husband Roland, an American writer, travel the country together. They seem to be growing apart, but when they linger in one quiet, seaside town they begin to draw close to some of its more vibrant inhabitants, such as a local bar/cafÃ©-keeper and a hotel owner.",122.0,Drama|Romance,Plan B Entertainment|Jolie Pas|Pellikola,2015-11-12,82.0,5.4,2015.0,9199995.952,3068131.49,-6665073.0,Medium
0.46209,9000000.0,21571189.0,Black or White,Kevin Costner|Jennifer Ehle|Gillian Jacobs|Octavia Spencer|Bill Burr,Mike Binder,grieving widower|widower,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.",121.0,Drama,Treehouse Pictures,2015-01-30,72.0,6.7,2015.0,8279996.357,19845485.15,12571189.0,High
0.450872,13000000.0,1646788.0,I Saw the Light,Tom Hiddleston|Elizabeth Olsen|David Krumholtz|Bradley Whitford|Maddie Hasson,Marc Abraham,country music|biography|music|country singer,"Singer and songwriter Hank Williams rises to fame in the 1940s, but alcohol abuse and infidelity take a toll on his career and marriage to fellow musician Audrey Mae Williams.",123.0,Drama|Music,Bron Studios|RatPac Entertainment,2015-09-11,19.0,5.6,2015.0,11959994.74,1515044.293,-11353212.0,Medium
0.435582,5000000.0,2333684.0,Jem and the Holograms,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Jon M. Chu,secret identity|hologram|based on cartoon|based on tv series|rock band,"In a hyper-linked social media age, an orphaned teenage girl, Jerrica Jem Benton, becomes an online recording sensation, and she and her sisters embark on a music-driven scavenger hunt - one that sends them on an adventure across Los Angeles - in an attempt to unlock a final message left by her father.",119.0,Drama|Music|Adventure|Fantasy,Universal Pictures|Blumhouse Productions|Hasbro Studios|Allspark Pictures,2015-10-22,69.0,5.7,2015.0,4599997.976,2146988.335,-2666316.0,Medium
0.424813,6000000.0,90777.0,Beasts of No Nation,Idris Elba|Opeyemi Fagbohungbe|Abraham Attah|Richard Pepple|Ama K. Abebrese,Cary Fukunaga,africa|based on novel|child soldier,"A drama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country.",137.0,Drama|War,Participant Media|Focus Features|Red Crown Productions,2015-09-11,306.0,7.5,2015.0,5519997.571,83514.80325,-5909223.0,Low
0.414913,3000000.0,3387000.0,Demonic,Maria Bello|Frank Grillo|Cody Horn|Dustin Milligan|Megan Park,Will Canon,,A police officer and a psychologist investigate the deaths of five people who were killed while trying to summon ghosts.,83.0,Thriller|Horror,Icon Entertainment International|Dimension Films|First Point Entertainment|IM Global,2015-02-12,91.0,5.0,2015.0,2759998.786,3116038.629,387000.0,Medium
0.402236,447524.0,771317.0,The D Train,Jack Black|James Marsden|Kathryn Hahn|Jeffrey Tambor|Mike White,Andrew Mogel|Jarrad Paul,high school reunion,"With his 20th reunion looming, Dan canâ€™t shake his high school insecurities. In a misguided mission to prove heâ€™s changed, Dan rekindles a friendship with the popular guy from his class and is left scrambling to protect more than just his reputation when a wild night takes an unexpected turn.",101.0,Drama|Comedy,Ealing Studios|Electric Dynamite|Rip Cord Productions|Londinium Films,2015-05-08,47.0,4.2,2015.0,411721.8988,709611.3278,323793.0,Low
0.365901,10000000.0,17472.0,Strangerland,Nicole Kidman|Joseph Fiennes|Hugo Weaving|Lisa Flanagan|Megan Alston,Kim Farrant,australia|missing child|outback|alcoholic drink|troubled marriage,"Newly arrived to a remote desert town, Catherine and Matthew are tormented by a suspicion when their two teenage children mysteriously vanish.",111.0,Drama|Thriller,Worldview Entertainment,2015-07-01,48.0,5.0,2015.0,9199995.952,16074.23293,-9982528.0,Low
0.336107,2000000.0,2801508.0,Captive,Kate Mara|David Oyelowo|Michael Kenneth Williams|Mimi Rogers|Leonor Varela,Jerry Jameson,hostage|based on true story|murder|independent film|single mother,"Based on a miraculous true story that drew the attention of the entire nation, is the dramatic, thrilling, and spiritual journey of Ashley Smith and Brian Nichols.  After being taken hostage by Brian in her own apartment, Ashley turns to Rick Warrenâ€™s inspirational book, The Purpose Driven Life, for guidance.  In reading from the book, Ashley not only finds purpose in her own life, but helps Brian find a more peaceful resolution to a harrowing situation.",97.0,Crime|Drama|Thriller,Itaca Films|BN Films|Brightside Entertainment|1019 Entertainment|Yoruba Saxon Productions,2015-09-17,55.0,5.7,2015.0,1839999.19,2577386.226,801508.0,Medium
0.298751,5000000.0,4842699.0,90 Minutes in Heaven,Kate Bosworth|Hayden Christensen|Hudson Meek|Bobby Batson|Elizabeth Hunter,Michael Polish,hospital|church,"A man involved in a horrific car crash is pronounced dead, only to come back to life an hour and a half later, claiming to have seen Heaven.",121.0,Drama,Emmett/Furla Films|Giving Films,2015-09-11,24.0,5.7,2015.0,4599997.976,4455281.12,-157301.0,Medium
0.259794,600000.0,7087452.0,Grandma,Lily Tomlin|Julia Garner|Marcia Gay Harden|Judy Greer|Laverne Cox,Paul Weitz,road trip|granddaughter,"Self-described misanthrope Elle Reid has her protective bubble burst when her 18-year-old granddaughter, Sage, shows up needing help. The two of them go on a day-long journey that causes Elle to come to terms with her past and Sage to confront her future.",78.0,Drama|Comedy,Depth of Field|1821 Pictures,2015-06-04,81.0,5.6,2015.0,551999.7571,6520452.971,6487452.0,Medium
0.731022,3000000.0,67790117.0,War Room,Priscilla C. Shirer|T.C. Stallings|Karen Abercrombie|Beth Moore|Michael Jr.,Alex Kendrick,christian,"The family-friendly movie explores the transformational role prayer plays in the lives of the Jordan family. Tony and Elizabeth Jordan, a middle-class couple who seemingly have it all â€“ great jobs, a beautiful daughter, their dream home. But appearances can be deceiving. In reality, the Jordanâ€™s marriage has become a war zone and their daughter is collateral damage. With the help of Miss Clara, an older, wiser woman, Elizabeth discovers she can start fighting for her family instead of against them. Through a newly energized faith, Elizabeth and Tonyâ€™s real enemy doesnâ€™t have a prayer.",120.0,Drama,Provident Films|Affirm Films|Kendrick Brothers Productions,2015-08-28,57.0,6.9,2015.0,2759998.786,62366880.2,64790117.0,High
0.076109,13500000.0,187674.0,Stonewall,Jeremy Irvine|Jonny Beauchamp|Jonathan Rhys Meyers|Ron Perlman|Caleb Landry Jones,Roland Emmerich,stonewall riot,"""Stonewall"" is a drama about a young man in New York caught up during the 1969 Stonewall Riots, a pivotal event widely considered the starting point for the modern gay civil rights movement.",129.0,Drama,Centropolis Entertainment|Mel's Cite du Cinema,2015-09-18,14.0,5.6,2015.0,12419994.54,172660.004,-13312326.0,Low
24.949134,165000000.0,621752480.0,Interstellar,Matthew McConaughey|Jessica Chastain|Anne Hathaway|Michael Caine|Casey Affleck,Christopher Nolan,saving the world|artificial intelligence|father-son relationship|single parent|nasa,Interstellar chronicles the adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,169.0,Adventure|Drama|Science Fiction,Paramount Pictures|Legendary Pictures|Warner Bros.|Syncopy|Lynda Obst Productions,2014-11-05,6498.0,8.0,2014.0,151980023.4,572690645.1,456752480.0,Blockbuster
